GENIE3_links,PIDC_links,GRNBOOST2_links,phase_synchrony_links
GPX1_LITAF,APOBEC3G_PTGDR,LITAF_SNCA,APOBEC3A_FCER1G
LTB_ODC1,HAVCR2_LGALS2,CD1C_CD37,TNFSF13B_TPM4
CDA_TYROBP,KLRG1_TPM4,CA2_SAT1,CLU_NKG7
AC147651.3_MYL9,FCER1G_LGALS1,CEBPB_GNLY,HLA-DPA1_LGALS3
PLA2G12A_TCL1A,CD72_HLA-DQA1,GYG1_HLA-DQB1,CD79A_NCR3
CD160_HLA-DRB1,IL32_KLRB1,ODC1_PTCRA,ARPC1B_GIMAP5
FCGRT_VAMP8,GAS2L1_LTB,LTB_S100A11,FCGR2B_GYG1
ARPC5L_CLIC3,FPR1_S100A11,RGS18_SPIB,CD79A_SDPR
ABI3_SAMD3,ADAM28_CD79B,MAP3K7CL_NCR3,SRGN_UBB
MZB1_PDIA3,FCRL6_GZMK,FCGRT_TYMP,SPON2_XCL2
KLRG1_LGALS1,CD247_LGALS3,CA2_RAMP1,GYG1_SPON2
EAF2_LAMTOR1,S100A12_UBB,TSC22D1_TUBB1,C5AR1_PNOC
IRF8_LAT2,IGFBP7_S100A11,CD79A_TSC22D1,CST7_ITGA2B
LAMTOR1_PLBD1,SERPINF1_TCL1A,CCL5_CLDN5,PTCRA_SMIM14
C5orf56_S1PR5,GYG1_SRGN,GZMK_S100A6,CLU_FCGR2B
NKG7_PLD4,C5AR1_CA2,CD79A_TYMP,KLRG1_TSC22D1
HLA-DOB_SPARC,HLA-DOB_PNOC,IL32_SAT1,IGSF6_JAKMIP1
GPX1_GRN,FCGR2B_PGRMC1,NPC2_TCL1A,FGFBP2_TCL1A
CD9_TIGIT,CLEC1B_TNFSF13B,F13A1_LAMTOR1,ALDH2_MMD
FPR1_MPP1,CLDN5_MMD,C1orf162_LST1,C2orf88_PARVB
HIST1H2AC_TYROBP,EFHD2_SERPINF1,PRF1_RAMP1,HLA-DPA1_LINC00936
KIAA0125_PKIG,LGALS2_PLBD1,CD37_GSTP1,APOBEC3A_FCGR3A
FCRLA_TCL1A,CD37_IGFBP7,LGALS2_TSC22D1,CD37_PDIA3
PTGDR_XCL2,GZMH_PLA2G12A,HLA-DOB_LY6G6F,ARPC5L_P2RX5
CD247_CYBA,ACRBP_GZMK,GRN_HLA-DQA1,CLU_RAMP1
PGRMC1_PTGDR,CA2_CLIC3,CLEC10A_TYROBP,CLEC10A_TYMP
GRN_GSN,LAMTOR1_PLD4,ALDH2_CTSS,NCR3_SNCA
CA2_CD37,KLRB1_LDLRAP1,APOBEC3A_CST7,KLRC1_SNCA
GZMB_PLBD1,BLNK_KLRG1,CD79A_TCL1A,CLIC3_TCL1A
CLEC1B_TTC38,HOPX_S100A11,FOLR3_IGSF6,EAF2_MYL9
FCGRT_LAT2,BLNK_PF4,C5orf56_HLA-DQB1,CD1C_PHACTR1
JAKMIP1_TPM4,ADAM28_CST7,ID2_S100A11,ARPC5L_TSC22D1
LITAF_PTGS1,C5orf56_ZAP70,C9orf142_TYROBP,CTSS_LST1
LGALS3_PRF1,LTB_PLBD1,COTL1_KLRC1,GPR56_JAKMIP1
FCGRT_GRN,GIMAP5_PTPRCAP,FCER1G_SAT1,IFITM3_LGALS1
CLEC1B_S100A11,MZB1_PTGDR,BLVRA_S100A11,ALDH2_IGSF6
SDPR_TNFRSF1B,BLVRA_TYMP,SMCO4_XCL1,ARPC5L_CD79A
PPBP_TREML1,AC147651.3_GIMAP5,CD2_NCR3,HLA-DMA_PTGS1
KLRG1_SERPINF1,PLD4_SWAP70,ID2_TSC22D1,GSTP1_PRR5
BLNK_H2AFY,ASGR1_HLA-DOB,GSN_GZMB,HLA-DOB_MMD
S1PR5_SEPT5,FCRL6_NCR3,CLEC1B_MAP3K7CL,KLRC1_LY6G6F
CST3_UBB,CD79B_LAMTOR1,CLIC3_PLBD1,KLRC1_KLRG1
HLA-DQA1_SPON2,FERMT3_ZAP70,EAF2_KLRB1,PRSS23_SPON2
C2orf88_FCGRT,SAT1_TPM4,ADAM28_GRN,JAKMIP1_LGALS1
FCGR3A_GPX1,CD247_CST7,FCGR3A_TYMP,COTL1_PRR5
CST7_SMIM14,CD160_PDIA3,CD1C_LGALS3,CD2_GZMA
LGALS1_SERPINF1,ACRBP_GSN,ASGR1_TTC38,CD2_TPM1
NCOA4_PHACTR1,PLA2G12A_UBB,MAP3K7CL_PLEKHF1,CLEC10A_FOLR3
SEPT5_TYROBP,IRF8_LAMTOR1,NCOA4_TPM1,ARPC5L_CD72
C1orf162_FERMT3,GZMK_PARVB,IFITM3_ZAP70,KLRC1_PTGS1
HVCN1_PTPRCAP,C9orf142_TIGIT,HAVCR2_PRF1,ARPC5L_UBB
LAMTOR1_MFSD1,GZMB_PLBD1,APOBEC3A_TMEM40,CLU_GPR56
HIST1H2AC_IGSF6,AKR1C3_FCER1A,ID2_TALDO1,HOPX_ODC1
C1orf162_NCF2,BLVRA_CD247,KLRC1_TREML1,AC147651.3_ALDH2
LAT2_PF4,CD37_PTPRCAP,CCL5_GZMK,EFHD2_GSTP1
GNG11_TIGIT,FPR1_PTCRA,AP001189.4_FCGR3A,CTSW_TPM1
AKR1C3_PRR5,PF4_SDPR,C5AR1_TIGIT,CLDN5_LGALS1
SAMD3_XCL1,MZB1_TPM1,GP9_UBB,TCL1A_TPM1
GNG11_TPM1,MYL9_MZB1,GAS2L1_GZMK,C2orf88_GIMAP5
CD72_F13A1,GZMA_MZB1,CST3_SAT1,CD2_IGFBP7
CD79A_CST3,MZB1_RP11-367G6.3,S100A12_TREML1,PTGS1_PTPRCAP
LAT2_SAMD3,C2orf88_MZB1,C9orf142_PGRMC1,FCER1G_HLA-DMA
PTCRA_SPIB,ODC1_SNCA,COTL1_SERPINF1,SERPINF1_TNFRSF1B
GIMAP5_MPP1,CD160_LGALS2,IGSF6_TALDO1,FGFBP2_KIAA0125
GZMK_TYMP,ENHO_TCL1A,HLA-DPA1_SWAP70,BLVRA_CYBA
HAVCR2_LITAF,EFHD2_SMIM14,HLA-DPB1_SPIB,FCER1A_GSTP1
MAL_SMIM14,FOLR3_MS4A6A,FCER1A_S100A11,COTL1_FCER1A
HLA-DPB1_PLD4,P2RX5_ZAP70,TPM1_XCL2,ARPC5L_RP11-367G6.3
FCRLA_HIST1H2AC,BLVRA_LYAR,MZB1_SEPT5,GNG11_KLRC1
CEBPB_ZAP70,LGALS1_S100A12,GZMH_KLRC1,C5AR1_GSTP1
GNG11_TYROBP,HLA-DQA1_MFSD1,CD9_CST7,CD19_NCR3
ACRBP_NKG7,FGFBP2_GNLY,HLA-DPA1_P2RX5,CTSS_HLA-DPB1
IFI30_IGSF6,ARPC5L_ODC1,CCL4_PLEKHF1,CMTM5_IL32
PDIA3_SMIM14,LDLRAP1_MAL,CD2_KLRC1,CST7_TIGIT
LGALS1_LYAR,IL32_LDLRAP1,AQP3_CD79B,ADAM28_GPR56
KIAA0125_TSC22D1,ALDH2_LTB,GIMAP5_TTC38,HLA-DMA_NCR3
AC147651.3_SMCO4,AC147651.3_CCL4,H2AFY_MARCH2,CA2_TPM1
AIF1_NCF2,GZMB_KLRB1,SPON2_TMEM40,SNCA_TPM1
FCGR2B_NPC2,ARHGAP24_CD79B,ODC1_S100A11,LGALS2_MMD
NPC2_PARVB,CLIC3_HOPX,ACRBP_TSC22D1,FCRLA_S100A12
CST3_DYNLL1,FCRL6_MAL,CCL5_PGRMC1,CST3_FCGRT
APOBEC3A_XCL1,IL1B_IRF8,ABI3_IGLL5,CST7_SMCO4
IGFBP7_MS4A6A,FGFBP2_ODC1,ASGR1_PRR5,HLA-DOB_PLEKHF1
LST1_MS4A1,CCL4_CLEC1B,FOLR3_IFI30,LYAR_SMCO4
ALDH2_TNFSF13B,FCER1G_MS4A1,TCL1A_TMEM40,IGFBP7_IL1B
GP1BA_LAMTOR1,CD2_MZB1,GRN_PTCRA,GSTP1_TYROBP
KLRC1_MAFB,S100A12_SNCA,C9orf142_HLA-DQA1,AKR1C3_RAMP1
S1PR5_XCL1,CD1C_IGSF6,CCL5_MYL9,CLEC1B_ENHO
CCL4_NRGN,KLRB1_LTB,MS4A1_S1PR5,GZMK_XCL2
DYNLL1_MARCH2,LTB_ZAP70,MMD_TIGIT,JAKMIP1_SAMD3
CD160_FCER1A,FCGR3A_S100A12,C9orf142_GSTP1,FPR1_NPC2
MYL9_SEPT5,KLRG1_TNFSF13B,C2orf88_SEPT5,CD72_CST7
SEPT5_UBB,LDLRAP1_PLA2G12A,FCRL6_LAMTOR1,GP9_GYG1
C9orf142_IGLL5,CCL3_PLA2G12A,HVCN1_MYL9,GZMK_MZB1
CST3_LGALS1,AC147651.3_BLVRA,DYNLL1_LGALS3,GZMK_MS4A1
CD247_H2AFY,LITAF_PPBP,AP001189.4_CST7,GZMK_PRSS23
CTSS_HOPX,FERMT3_MS4A6A,NCOA4_TYROBP,SAT1_TYROBP
PGRMC1_S100A12,HVCN1_S100A6,FCGR3A_MAP3K7CL,CST7_S1PR5
RAMP1_SRGN,ARHGAP24_CD160,GAS2L1_RP11-367G6.3,AKR1C3_GPR56
HAVCR2_PNOC,LDLRAP1_NCR3,C9orf142_HVCN1,FCER1A_TYROBP
IFITM3_PLEKHF1,BLNK_IL1B,PHACTR1_RAMP1,LGALS1_TYROBP
GYG1_NCOA4,CD1C_EAF2,CMTM5_TYROBP,GZMK_PLD4
HLA-DQB1_SNX29P2,CD79A_GNLY,CTSS_NCOA4,CST7_IGFBP7
KLRB1_LDLRAP1,AC147651.3_LAT2,BLVRA_MYL9,CA2_KIAA0125
ASGR1_HLA-DOB,ARPC1B_MZB1,CMTM5_HLA-DQB1,CST7_TREML1
IGSF6_SDPR,C1orf162_HLA-DQB1,CST7_LST1,CA2_CD2
APOBEC3A_RAMP1,PTPRCAP_SNCA,LST1_PLD4,ACRBP_TNFSF13B
AIF1_C1orf162,HLA-DPA1_IRF8,CD9_H2AFY,ALDH2_S100A11
ARPC5L_CLEC10A,C1orf162_IRF8,C9orf142_MPP1,C1orf162_TALDO1
GIMAP5_TTC38,ARPC5L_CEBPB,GSTP1_SAT1,ODC1_SPIB
PDIA3_PTCRA,CTSW_KLRB1,GZMH_HIST1H2AC,HLA-DRB1_S100A11
CTSS_RGS18,ARPC1B_PTPRCAP,HLA-DRB1_MZB1,HLA-DOB_SEPT5
GSTP1_TALDO1,CST7_KIAA0125,AQP3_CTSS,PPBP_PRF1
FCER1A_PTGS1,GSN_MZB1,CTSW_IGSF6,AQP3_FERMT3
CD247_FCGRT,CD2_CD247,GZMB_RAMP1,CD9_GZMK
GZMA_ITGA2B,MPP1_MS4A1,ACRBP_LGALS1,ADAM28_GZMK
FERMT3_HAVCR2,PHACTR1_S100A8,CLEC10A_GZMK,CLEC10A_TALDO1
JAKMIP1_SERPINF1,IRF8_PLA2G12A,BLNK_HLA-DQA1,GZMK_XCL1
HINT1_MAL,COTL1_LYAR,PF4_TREML1,LGALS2_TYROBP
FCRLA_TYMP,COTL1_KLRG1,LDLRAP1_PGRMC1,GRN_TYROBP
F13A1_XCL2,MAFB_PDIA3,AIF1_PLD4,CLEC10A_IL1B
CDA_UBB,CST7_PGRMC1,CD247_LY6G6F,CD247_IL32
CEBPB_LINC00936,LYAR_PTPRCAP,NCR3_S1PR5,ENHO_IGLL5
GZMH_PRR5,EAF2_GAS2L1,HLA-DQB1_NRGN,JAKMIP1_ZAP70
H2AFY_LINC00936,HAVCR2_PLEKHF1,HVCN1_SEPT5,ENHO_MAFB
H2AFY_ODC1,MS4A6A_TUBB1,FPR1_SRGN,COTL1_S100A11
C1orf162_GIMAP7,HAVCR2_ODC1,GSTP1_ODC1,CA2_GZMA
GZMH_LY6G6F,APOBEC3A_CLEC10A,PDIA3_PLD4,ADAM28_SEPT5
CST7_TYMP,CD79B_GP1BA,CD1C_TYROBP,CA2_TTC38
PGRMC1_TUBB1,FCGR2B_S100A12,FCGR3A_FCRL6,CMTM5_CST7
AKR1C3_HVCN1,ADAM28_S100A8,CD160_PARVB,GSTP1_S100A11
FCRL6_GZMA,LGALS1_SNCA,LGALS3_LINC00936,C1orf162_FCER1G
FCRLA_PLA2G12A,ACRBP_CD79B,MS4A1_PKIG,ENHO_MAP3K7CL
FCGR2B_FGL2,GIMAP5_S1PR5,AP001189.4_CMTM5,C1orf162_CST3
FCER1A_LDLRAP1,HLA-DOB_PLA2G12A,ARPC1B_HLA-DQB1,JAKMIP1_SEPT5
HLA-DMA_MS4A6A,BLNK_SDPR,CD160_TMEM40,GZMK_IRF8
S1PR5_SDPR,AC147651.3_TNFSF13B,FOLR3_SAT1,IFITM3_TYROBP
GP1BA_HLA-DQB1,RGS18_SAT1,AP001189.4_TTC38,CLU_SEPT5
CD247_SAT1,GZMH_HINT1,PTGDR_SPARC,CST7_PTPRCAP
HVCN1_PDIA3,FGFBP2_HIST1H2AC,CTSS_FCER1A,HLA-DRB1_TYROBP
FOLR3_GP1BA,ODC1_S1PR5,CDA_GRN,FGFBP2_GZMA
CEBPB_IL1B,AC147651.3_FPR1,GZMB_NCR3,AIF1_S100A8
C5orf56_PKIG,AQP3_FCGR3A,CTSS_HLA-DQB1,FCGR2B_SEPT5
CST3_HLA-DPA1,AKR1C3_CD79A,FERMT3_MS4A6A,MARCH2_SMCO4
LAT2_LYAR,CTSW_GZMB,BLVRA_PRF1,EAF2_SPARC
AP001189.4_ARHGAP24,CEBPB_IL1B,CCL3_SNCA,IGLL5_PGRMC1
FERMT3_LAT2,CD160_SAMD3,AQP3_GNG11,AP001189.4_FCRL6
CCL4_COTL1,CLIC3_PLD4,GP9_LGALS3,CD72_LAT2
GRN_SRGN,PTGDR_RGS18,GSN_MARCH2,HLA-DPB1_LITAF
C1orf162_C5AR1,CCL3_SRGN,CTSW_FCGR3A,PGRMC1_S100A12
ADAM28_GPR56,BLVRA_CTSS,IGFBP7_LGALS2,CD72_P2RX5
BLVRA_NRGN,CD2_SNX29P2,AQP3_PTGDR,EAF2_LINC00926
CLEC10A_HLA-DMA,SMCO4_SPON2,CTSS_ODC1,EAF2_ITGA2B
CST7_GZMA,ARHGAP24_F13A1,ADAM28_RAMP1,AKR1C3_XCL1
CEBPB_CTSW,GNLY_LYAR,MYL9_S100A8,C5orf56_EAF2
CD79B_LGALS3,LST1_LYAR,RP11-367G6.3_SEPT5,FCGR3A_H2AFY
CST7_LY6G6F,C5AR1_CLEC10A,ABI3_PTCRA,C5AR1_IFITM3
LST1_NKG7,ARHGAP24_TPM4,CEBPB_SERPINF1,AP001189.4_EAF2
ALDH2_IL32,GZMK_LGALS3,APOBEC3A_LGALS3,CLEC1B_LAMTOR1
IGSF6_SMCO4,AC147651.3_ARHGAP24,GZMK_SDPR,EFHD2_IFITM3
CCL3_VAMP8,ARPC1B_TPM4,GZMH_GZMK,CTSW_PGRMC1
CLEC1B_LYAR,CLDN5_NCOA4,HVCN1_TSC22D1,CD72_FGFBP2
CDA_MYL9,IGLL5_TNFRSF1B,ALDH2_MZB1,ADAM28_CD9
CD160_KIAA0125,F13A1_LYAR,HLA-DMA_PRF1,FCRL6_ITGA2B
HLA-DPA1_PHACTR1,GZMK_PRR5,EFHD2_HLA-DPB1,EAF2_PKIG
ADAM28_RAMP1,ACRBP_AQP3,HLA-DOB_LDLRAP1,CD9_JAKMIP1
TCL1A_UBB,CLU_SNX29P2,EAF2_MAFB,CCL4_SAMD3
CST3_GAS2L1,FGFBP2_GIMAP7,CD72_NCR3,CD19_PGRMC1
GIMAP5_KLRB1,CD160_GZMB,MMD_PLA2G12A,EAF2_TREML1
AQP3_GZMK,CCL3_TUBB1,APOBEC3G_PNOC,EAF2_S1PR5
IL1B_PTGS1,BLNK_SRGN,LGALS2_MFSD1,PNOC_SPIB
CD79B_HINT1,C5AR1_SNCA,ARPC5L_CTSS,CD9_CLU
HLA-DMB_MFSD1,KLRB1_ODC1,FCGR3A_HLA-DQB1,AKR1C3_CD9
CD79A_MAFB,RGS18_TNFRSF1B,NPC2_PTCRA,ADAM28_SPIB
FGL2_HOPX,FCER1G_PRF1,MARCH2_TSC22D1,CCL4_F13A1
TCL1A_XCL2,CD247_COTL1,ABI3_S100A8,ARPC1B_MARCH2
KIAA0125_MAL,IL32_SAMD3,GYG1_GZMA,ENHO_PARVB
ARPC5L_PTGS1,FERMT3_PLA2G12A,AQP3_CD2,PRR5_S100A11
APOBEC3G_MFSD1,EFHD2_PHACTR1,DYNLL1_GIMAP7,SERPINF1_SPIB
GZMB_HLA-DQB1,PRR5_S100A8,GZMH_MZB1,LAT2_PGRMC1
CD160_IFITM3,ACRBP_SAMD3,GAS2L1_ID2,GZMK_NKG7
PHACTR1_TIGIT,MAFB_PHACTR1,GNG11_S100A6,CD160_PGRMC1
BLNK_MZB1,SAT1_ZAP70,CLU_CST7,CD72_CD79A
MARCH2_MS4A1,GIMAP5_PLEKHF1,GRN_LGALS3,FCRL6_S1PR5
APOBEC3G_NCF2,ENHO_TSC22D1,FGL2_LTB,AC147651.3_JAKMIP1
HIST1H2AC_TYMP,CD19_IGLL5,FCER1G_LGALS3,C2orf88_ENHO
CDA_FOLR3,GZMH_S1PR5,BLVRA_LGALS1,CLU_GP9
FPR1_TNFRSF1B,PF4_TNFRSF1B,GP1BA_P2RX5,AKR1C3_GP9
CLIC3_PTPRCAP,CD19_SAMD3,PLEKHF1_SAT1,ENHO_PF4
IGSF6_LAMTOR1,PPBP_SWAP70,ALDH2_TYROBP,CA2_GNG11
GIMAP7_SRGN,CD37_KLRB1,ALDH2_AQP3,LINC00936_S100A11
ID2_PTCRA,CLU_ZAP70,TMEM40_TTC38,IL32_PGRMC1
IFITM3_ZAP70,CA2_MAL,ADAM28_CTSW,CA2_CTSW
CD19_XCL1,MFSD1_NCR3,CD247_CD9,SAMD3_ZAP70
HLA-DPB1_IFITM3,ADAM28_PNOC,CTSW_GNG11,FCRL6_TREML1
CLEC1B_CST3,CD37_TPM4,ARHGAP24_CST7,FCRL6_PKIG
CLDN5_CYBA,GIMAP5_SRGN,RGS18_XCL1,C5AR1_S100A11
LYAR_SWAP70,MS4A1_SERPINF1,CCL3_TSC22D1,FCGR3A_S100A8
CST3_HLA-DRB1,C5orf56_LTB,GYG1_TNFRSF1B,FCGRT_IL1B
AC147651.3_FPR1,BLNK_NCF2,APOBEC3A_LINC00926,FCER1A_NCOA4
MARCH2_PHACTR1,GSN_PLEKHF1,CD37_IGSF6,ENHO_FERMT3
AQP3_LYAR,CCL4_KLRC1,CD37_S100A6,CD160_PTGS1
ALDH2_FCGR2B,MZB1_PHACTR1,FERMT3_MFSD1,AKR1C3_SEPT5
RGS18_SPIB,ACRBP_HLA-DOB,ASGR1_XCL1,GZMK_SEPT5
CD1C_LTB,KIAA0125_PLA2G12A,PPBP_SAMD3,PLEKHF1_PRF1
HLA-DOB_HOPX,CD79A_CD79B,CLEC1B_GP9,FCRL6_RP11-367G6.3
HLA-DPB1_VAMP8,CD79B_CTSW,RAMP1_UBB,MARCH2_MFSD1
COTL1_HLA-DMA,PPBP_TTC38,PF4_XCL2,HLA-DQB1_TTC38
FCER1A_SNX29P2,HOPX_SERPINF1,CD79A_CD79B,LAT2_P2RX5
ABI3_GNLY,GIMAP5_MAL,FPR1_SPARC,CA2_RGS18
KLRG1_PLD4,FGL2_IL1B,CD79B_FCRL6,ALDH2_BLNK
IL32_PDIA3,LAMTOR1_SMCO4,ID2_PARVB,HOPX_KLRB1
BLVRA_CST7,CLEC10A_NCOA4,CD1C_SWAP70,KLRB1_PRF1
F13A1_PKIG,CD72_F13A1,MAFB_S1PR5,ACRBP_SMIM14
CD9_S100A11,CST7_TTC38,CMTM5_GRN,CD247_MPP1
COTL1_PYCARD,CLEC10A_IGSF6,H2AFY_KLRG1,C2orf88_MFSD1
ITGA2B_PLEKHF1,ARPC5L_SMCO4,FCGRT_IGSF6,KLRB1_PLD4
CLU_FCGR3A,FCRL6_PLBD1,CCL3_CD2,FCGR2B_FGL2
CD72_RP11-367G6.3,CD79B_GZMK,NCOA4_S100A6,MARCH2_TALDO1
CD37_SPIB,IGSF6_TUBB1,ARPC1B_CDA,FCGR3A_MFSD1
AC147651.3_LST1,FERMT3_HINT1,HVCN1_PTGS1,FCGR2B_SNX29P2
CDA_RP11-367G6.3,C5orf56_S100A8,AP001189.4_CDA,BLNK_SERPINF1
FERMT3_MMD,PRF1_SMIM14,ARPC5L_SNCA,FERMT3_MFSD1
ARPC5L_FCRL6,CD37_GIMAP5,ALDH2_CD247,MFSD1_NCF2
LGALS1_TALDO1,ARHGAP24_CLEC1B,HAVCR2_PF4,AQP3_MFSD1
IGLL5_S100A6,CD79B_MAL,CLIC3_RP11-367G6.3,ARPC1B_FCER1G
CLDN5_HLA-DQB1,KLRG1_LDLRAP1,ENHO_MAP3K7CL,CST3_TALDO1
LY6G6F_SMCO4,CD79B_FCGR3A,TALDO1_TYROBP,MAFB_RGS18
CD247_CTSS,ARPC5L_HOPX,FGFBP2_TIGIT,LYAR_TUBB1
CD160_GYG1,CD160_FCRL6,JAKMIP1_LST1,PTPRCAP_SNCA
MS4A6A_PNOC,PRF1_SPON2,C2orf88_CDA,KLRB1_NKG7
CLEC10A_PYCARD,ENHO_TNFSF13B,ARPC1B_LST1,HLA-DRB1_IFITM3
AC147651.3_ADAM28,CCL4_PNOC,AQP3_TPM1,HLA-DPB1_IGLL5
MYL9_S100A11,ACRBP_PLBD1,FERMT3_SPIB,IGLL5_TUBB1
AIF1_C9orf142,FCGR2B_SPIB,BLNK_FCER1G,AC147651.3_HLA-DRB1
PLD4_SERPINF1,FGL2_TPM4,HINT1_PF4,ARPC1B_FCGR3A
GSTP1_TNFRSF1B,C1orf162_MAL,PGRMC1_XCL1,CD1C_LY6G6F
GP1BA_TUBB1,CD2_CLDN5,GPR56_H2AFY,BLNK_PDIA3
GZMB_TALDO1,PARVB_PLD4,CST7_FCER1G,MPP1_S100A8
FCGR2B_LYAR,CD37_ENHO,PRF1_SEPT5,APOBEC3G_NCR3
C5orf56_MS4A6A,GZMB_PLA2G12A,GYG1_TYROBP,APOBEC3G_ARPC5L
MS4A6A_TUBB1,CTSW_GZMK,CDA_TYROBP,LAMTOR1_TALDO1
FERMT3_PLA2G12A,CD72_TPM4,IGFBP7_PTGS1,CD247_HIST1H2AC
IFITM3_SMIM14,MARCH2_PGRMC1,C5orf56_EAF2,IGLL5_LY6G6F
CLEC10A_RGS18,SPIB_TYMP,PHACTR1_TYMP,KLRB1_PNOC
IGLL5_TYMP,C9orf142_KLRG1,C5orf56_F13A1,MAFB_MFSD1
FOLR3_SPIB,CD19_PF4,PNOC_SPARC,MAP3K7CL_MFSD1
CD79B_CEBPB,KIAA0125_NCOA4,GPR56_S100A6,MFSD1_PLBD1
FGFBP2_GP1BA,PTPRCAP_RGS18,NCF2_TYMP,IGLL5_LAT2
GZMK_TPM4,AQP3_MAFB,NKG7_TPM1,IGLL5_PF4
RP11-367G6.3_S100A6,CLDN5_IGFBP7,CD72_RP11-367G6.3,CLU_KLRB1
LYAR_NPC2,PF4_S100A12,RP11-367G6.3_S100A6,HIST1H2AC_SNCA
CST7_TUBB1,LGALS3_SNCA,PF4_TALDO1,IRF8_KLRB1
TIGIT_TYROBP,RGS18_TYROBP,PLA2G12A_SDPR,KLRB1_ODC1
CLEC10A_MS4A6A,HLA-DMA_S100A12,MZB1_XCL1,C5AR1_CDA
HLA-DQB1_S100A12,BLNK_SMIM14,ACRBP_GZMB,BLNK_EFHD2
FCER1G_PHACTR1,MAL_NCF2,COTL1_CST7,ALDH2_HLA-DOB
MFSD1_PARVB,GIMAP5_NRGN,CD19_NKG7,ALDH2_HLA-DRB1
ARPC5L_BLNK,GZMK_TUBB1,CYBA_JAKMIP1,GSN_KLRB1
CLDN5_LYAR,CA2_GIMAP5,MAFB_SEPT5,FCER1G_TALDO1
FCER1A_KLRG1,FCGR2B_MFSD1,SEPT5_TIGIT,CDA_TNFRSF1B
GPX1_LDLRAP1,LITAF_TPM4,GIMAP5_KLRC1,APOBEC3G_CA2
GZMK_TCL1A,CD79B_FCER1A,CCL5_XCL2,AC147651.3_CDA
ADAM28_GNG11,NCOA4_PARVB,FOLR3_MMD,CLEC1B_MFSD1
CLEC1B_PTGDR,GNLY_TCL1A,LAT2_SAMD3,ALDH2_SAMD3
AIF1_MS4A1,MAL_PTPRCAP,CA2_CYBA,PTPRCAP_RGS18
SRGN_VAMP8,IRF8_PLD4,ASGR1_GPX1,CST7_FGFBP2
P2RX5_TIGIT,IRF8_S100A8,PLD4_S100A8,APOBEC3G_CD72
CEBPB_GAS2L1,LITAF_S100A8,MZB1_TCL1A,AIF1_TUBB1
C1orf162_MFSD1,IGSF6_SPIB,HLA-DQB1_XCL1,RGS18_SMCO4
CD79A_LY6G6F,LGALS1_NCOA4,KLRG1_SERPINF1,ACRBP_LAMTOR1
GRN_GZMB,BLVRA_S100A11,GP9_HIST1H2AC,CLIC3_TTC38
FCER1G_KLRG1,C1orf162_C5AR1,C9orf142_LGALS2,CA2_GZMH
CD79B_MAL,APOBEC3G_TTC38,GNG11_UBB,NCF2_RGS18
CCL5_MAL,CLEC1B_NCOA4,FCGR2B_IGSF6,APOBEC3G_ARHGAP24
FERMT3_MAL,HVCN1_MARCH2,GAS2L1_IFITM3,CD160_FCRL6
MS4A6A_NRGN,PTGS1_SDPR,C9orf142_CD2,GZMB_HINT1
PHACTR1_VAMP8,CD2_IGLL5,PRR5_UBB,GZMK_RAMP1
CLDN5_CLEC1B,ACRBP_PF4,MAFB_TMEM40,CD247_UBB
FGFBP2_SRGN,CCL3_SMIM14,ACRBP_CYBA,GPR56_GZMK
TPM1_TSC22D1,CD79B_PRR5,CEBPB_S1PR5,APOBEC3G_HIST1H2AC
FGL2_SNCA,MZB1_TCL1A,HINT1_LGALS2,APOBEC3G_KLRG1
FCGRT_HOPX,FGFBP2_GZMK,KIAA0125_TYROBP,IL1B_SWAP70
FCER1A_IGFBP7,BLVRA_KLRC1,CA2_TYROBP,CLIC3_HIST1H2AC
CA2_HLA-DMB,HLA-DOB_NRGN,CCL4_GNG11,C1orf162_C2orf88
FGL2_SNX29P2,CD79A_PLD4,GZMB_GZMH,CA2_SDPR
AQP3_LGALS1,APOBEC3A_C1orf162,PF4_PRSS23,CST7_IL32
GAS2L1_MFSD1,KLRB1_MZB1,LGALS1_PLD4,KLRG1_TTC38
P2RX5_PGRMC1,CD79B_HOPX,COTL1_GSTP1,FOLR3_IL1B
PGRMC1_ZAP70,ASGR1_GAS2L1,FGFBP2_P2RX5,GZMH_UBB
FCER1A_MS4A6A,BLNK_GIMAP5,HLA-DOB_S1PR5,CST7_RP11-367G6.3
CD37_PHACTR1,ARPC1B_LAT2,GSTP1_LST1,CD1C_FGFBP2
NRGN_PGRMC1,MZB1_NCOA4,HLA-DQA1_TCL1A,GP9_GZMK
C1orf162_HLA-DPA1,FCGR2B_MMD,BLVRA_GAS2L1,MS4A6A_S100A11
GP9_HIST1H2AC,GZMK_LGALS2,HAVCR2_IGFBP7,CA2_TSC22D1
GZMB_HLA-DPA1,SMIM14_SRGN,ARPC1B_LGALS2,GP9_NKG7
HLA-DOB_UBB,S100A8_SPIB,H2AFY_IRF8,CA2_P2RX5
C5orf56_CDA,ACRBP_FCER1A,FCN1_NKG7,LGALS2_SAMD3
ARPC5L_FCGRT,HIST1H2AC_TTC38,COTL1_TIGIT,GZMK_PRF1
CD247_LGALS2,FPR1_MMD,CD37_MPP1,GZMK_SPIB
H2AFY_SMIM14,ASGR1_SWAP70,GYG1_H2AFY,AIF1_MAFB
TALDO1_TNFSF13B,ARPC1B_TNFRSF1B,S100A6_S100A8,MARCH2_RGS18
