GENIE3_links,GRNBOOST2_links,PIDC_links,phase_synchrony_links
GPX1_TYMP,HLA-DRB1_SH2D1A,GABARAP_HVCN1,BRI3_HCST
CST3_RPS4X,BLK_RPS12,CEBPD_VPREB3,LGALS1_RPL18A
RPL21_RPS18,FCER2_RAC1,CD8A_RPL31,PTPRCAP_RPS23
FGFBP2_RPS13,CYB561A3_TYROBP,DUSP2_PYCARD,B2M_RPS20
ISG20_RPS14,FCER1G_RPL14,C12orf75_LGALS3,FCRL6_SNX2
PYCARD_TKT,CD37_GZMA,FCRLA_OAZ1,HLA-DMA_KLRG1
CD14_HLA-DPB1,CTSW_LINC00926,EAF2_PSAP,RPLP0_RPS25
AC092580.4_SNX2,GZMH_RPL27A,CD3D_NKG7,APOBEC3G_CD72
RPL3_RPL31,HCST_IL7R,SH2D1A_TYMP,RPL23A_RPL5
B2M_RPS14,KLRG1_LYAR,SERPINA1_TSPO,EAF2_HLA-DMA
RPL36_RPL5,CD3D_TALDO1,ARPC5L_HLA-DOB,NCF2_S100A8
GABARAP_TMEM66,CST7_RPS25,C12orf75_GABARAP,CD99_RPL23A
SPI1_VPREB3,CFP_RPL32,SERPINA1_TKT,KLRG1_TYMP
CD74_RPL9,CTSW_LDHB,LGALS2_SMIM14,BLVRB_CDA
HLA-DOB_RPL36,LST1_RPL11,LGALS1_LY86,LDHB_RPL31
CCL5_GNG7,GZMA_SPIB,MS4A6A_TKT,BLVRB_P2RX5
RPL36_RPS28,LCK_RPL11,BRI3_TSPO,CD74_HLA-DMA
HLA-A_RPL11,GZMA_MS4A1,CCR7_TYROBP,LDHB_RPS11
CST3_SNX2,GPX1_HLA-DRA,DUSP2_PNOC,OAZ1_TALDO1
RPS6_TSPO,CD14_SPIB,CD3E_CD79B,GZMK_MARCH1
CXCR4_GNG7,LST1_RPS3,IRF8_SERPINA1,RPL14_RPL31
GPX1_LY86,GRN_TYMP,PPAPDC1B_VPREB3,CTSS_GABARAP
NPM1_OAZ1,HLA-DOB_PSAP,CST7_RPS20,CD8A_TYMP
LY86_RPS11,AP1S2_FCGRT,CD68_FCN1,RPS29_TSPAN13
CD74_NPM1,B2M_CXCR4,HLA-A_RPL5,CD79A_RPL5
CD14_RPL9,CD37_HLA-DMB,FTH1_IL32,NCR3_PYCARD
RPL18A_RPS29,CD8B_RPL23A,CD74_FCRL6,C12orf75_RPS3
CFP_TMEM66,CD79A_PYCARD,LCK_RPSA,HOPX_SERPINA1
HOPX_SH2D2A,CD72_FCRL6,FCRLA_RPLP0,HLA-DQA1_LAG3
HCST_RPL32,CD14_RPL9,RPL10_TPT1,RPL14_RPS11
HVCN1_RPS20,CD3E_HLA-DMA,RPS4X_RPSA,BLK_RPS29
HOPX_MARCH1,KLRG1_S100A9,LY86_PSAP,RPL9_TSPAN13
RPL27A_TMEM66,CD37_RPS27A,CST3_GRN,FCER1G_RPS14
HLA-DOB_RPS5,LY86_RPL18A,CD68_FTH1,RPL14_RPS13
B2M_CYB561A3,CFP_LGALS2,GPX1_RPS5,APOBEC3G_HLA-DRB5
HLA-DMA_LTB,CD247_KIAA0125,CD72_NCF2,FCER2_RPS13
APOBEC3G_NEAT1,B2M_EEF1A1,CYB561A3_RPL21,HLA-DMA_HLA-DOB
C12orf75_TYROBP,HLA-DPA1_TIGIT,EAF2_FTH1,CEBPD_OAZ1
HLA-DRB1_NEAT1,CD2_P2RX5,CD79B_FGFBP2,GRN_PRF1
HLA-DRB5_RPL35A,NCF2_RPS29,PYCARD_RPS4X,CFD_SPI1
FTL_LY86,BLK_HLA-DPA1,IL32_TYMP,AP1S2_BLK
EEF1A1_MYL12A,CD68_RPS12,FGFBP2_NKG7,GZMK_HVCN1
FCGRT_S100A11,HLA-A_HLA-DOB,CD247_KLRG1,NCF2_RPS11
CD14_HCST,RPS14_RPS29,AP1S2_EAF2,CFP_GZMM
HLA-E_NCF2,BANK1_CD79A,BLVRB_S100A4,RPL11_RPS20
CD79B_HLA-DRB5,AIF1_RPS11,RPLP0_RPS23,HLA-E_PKIG
IL32_PSAP,RPL13A_RPS13,HLA-DMB_SAMD3,FTH1_SMIM14
HLA-B_LGALS3,CST3_LDHB,TALDO1_TSPO,HLA-A_MS4A6A
FCN1_SPI1,CD79A_HLA-B,CD40_MALAT1,FCER2_SPI1
HLA-DRB5_PYCARD,CTSS_RPS27A,CHST12_TYMP,COTL1_RPL10
CD14_HLA-DMA,HLA-E_RPLP0,RPL10_RPS28,RPL35A_RPS20
CD3D_NOSIP,APMAP_COTL1,APOBEC3G_MYL12A,RPL27A_RPS3
FCGRT_HLA-DQA2,HLA-DQA2_RPLP2,BLK_SNX2,HLA-B_LAG3
IL7R_NCR3,LYZ_RPSA,HLA-E_LINC00926,AP1S2_B2M
GSTP1_RPS12,AP1S2_HLA-DRB5,AP1S2_RPS5,CFD_FTL
MALAT1_RPL35A,CTSW_RPL35A,PYCARD_S100A11,LINC00926_RPS15A
CDA_RPL10A,RPL10_RPL5,NPC2_PDLIM1,HLA-DOB_HLA-DPB1
HLA-DOB_HLA-E,AC092580.4_HLA-DRB1,BLVRB_FCGRT,BLVRB_LGALS2
CST7_VPREB3,B2M_RPS6,CD74_PFN1,CTSS_LGALS3
CXCR4_TALDO1,COTL1_CYBA,P2RX5_PTPRCAP,BLVRB_S100A4
CD72_GPX1,BLVRB_CD3D,RPL23A_S100A4,CD8A_RPL31
EAF2_RPL10A,CD247_LAG3,FTL_TYMP,NCF2_S100A9
RPS27_RPS28,CD99_RPLP2,RPL23A_RPL3,LAG3_NCF2
CD37_NOSIP,GZMH_RPS25,P2RX5_RAC1,BLK_SPI1
GABARAP_SERPINA1,GZMH_HLA-DQB1,RPL13A_RPL18A,AC092580.4_CD79B
S100A9_SERPINA1,PTPRCAP_RARRES3,APOBEC3G_BANK1,CCL4_TALDO1
RPL9_TALDO1,HLA-B_PNOC,CD3E_RPL21,AP1S2_CD8B
RPS4X_TKT,CDA_GPX1,AIF1_SAMD3,CD99_CST3
LST1_LTB,CTSW_PSAP,CHST12_TCL1A,APMAP_HLA-DRA
ARPC5L_CCL5,FCER1G_HOPX,GZMM_MYL12A,LST1_RPL18A
LCK_PFN1,HLA-DPB1_VPREB3,CD79A_CD8A,RPL14_RPS3
APOBEC3G_TIGIT,EEF1A1_RPL3,SAMD3_TKT,HLA-A_IL32
RPS25_TSPO,GZMH_NEAT1,COTL1_HLA-DQB1,FTL_GSTP1
HLA-DRB1_TSPO,CD68_SERPINA1,CFP_GZMM,BLVRB_CD79B
CD68_RPSA,DUSP2_GZMM,IRF8_MS4A6A,HLA-B_SNX2
COTL1_RPS3A,FCGRT_RPS18,C12orf75_RPS11,RPL23A_RPLP2
B2M_CD99,HCST_S100A4,LGALS3_TSPAN13,P2RX5_RPS29
FCER2_SAMD3,ARPC5L_MS4A6A,BLVRB_CD72,CD72_RPS3
MS4A6A_RPS20,EEF1A1_RPLP0,CD3E_HLA-E,APOBEC3G_CYB561A3
CD74_RPS29,CD8A_FCRLA,HLA-DQB1_TKT,RPL10A_RPS25
RPS20_RPS6,GPX1_IL32,CCL5_VPREB3,RPL10A_RPS15A
GRN_LTB,CYB561A3_CYBA,CTSS_LYZ,BANK1_LCK
NPM1_TYMP,LTB_RPS10,PSAP_TIGIT,CFP_RPS13
AP1S2_RPL36,RPS11_RPS18,CD79A_TIGIT,CCL5_RPS12
CD72_IL32,RPL3_TPT1,CFP_HLA-DQA2,NPM1_TMEM66
HLA-DMB_RPS20,RPL10A_VPREB3,S100A11_SPI1,AP1S2_NCR3
AP1S2_RAC1,CCL4_RPLP0,GZMA_RPS10,RPL35A_RPS3
C12orf75_PSAP,CD37_RPL11,LTB_TMEM66,BLVRB_SH2D2A
FCER1G_RARRES3,CCL4_NCR3,CD37_PFN1,RPL10A_RPS14
RPS28_RPS5,CD3D_P2RX5,RPS14_TPT1,ISG20_RPLP2
CTSS_LDHB,LDHB_RPS5,RPL36_RPS15A,LGALS3_LYZ
C12orf75_RPLP0,CXCR4_RPL32,CD37_HLA-DRA,GZMK_RPL10
HCST_RPS6,BLK_KLRG1,HLA-DRA_TSPO,RPS18_TPT1
APOBEC3G_RPL3,HLA-DRB1_LCK,LYZ_OAZ1,BANK1_HLA-DRB5
CXCR4_RPS23,CD40_TSPO,CD79B_RPL9,BRI3_PNOC
APOBEC3G_IL7R,HLA-E_LDHB,HLA-DQA2_NPM1,APMAP_CD247
PSAP_RPS13,GRN_RPLP0,EAF2_GRN,ISG20_NPM1
AP1S2_HLA-A,FCGRT_RPS12,CCL4_GZMH,GRN_HLA-E
FCN1_RPS20,AP1S2_NCR3,HLA-B_RPL27A,APOBEC3G_FCRL6
CD79B_MATK,CCL4_RPL32,RPL18A_RPS11,AC092580.4_CD14
RPL30_RPLP2,CCL4_CD79A,NKG7_RPL9,IL32_RPS12
HVCN1_IRF8,CD37_CTSS,NKG7_RPS13,LGALS2_NPM1
RPS18_SAT1,CST7_HLA-DOB,C12orf75_CHST12,CCL5_MYL12A
LY86_NKG7,AC092580.4_KLRG1,FTH1_HLA-DRA,CD79A_SPI1
BRI3_LTB,IRF8_RPL18A,HLA-DMB_HLA-DRB1,HLA-B_MS4A1
RPL5_S100A11,AIF1_CD247,LINC00926_NCF2,LYZ_NCF2
B2M_LGALS3,RPL10A_RPS4X,RPS20_SPIB,GZMH_HLA-A
EEF1A1_RPL18A,BLK_RPS23,CD14_LTB,HLA-DRB5_PRF1
MALAT1_RPS18,FCN1_RPL36,HLA-DRB5_PTPRCAP,RPS28_TPT1
FTL_IL32,CYBA_SNX2,MS4A1_SERPINA1,BLVRB_FCRLA
LTB_NEAT1,GRN_PYCARD,LTB_RPL21,COTL1_CYBA
CYBA_HCST,COTL1_RPL10,B2M_EAF2,RPL11_RPLP2
CCL4_CD79A,LST1_RPS27A,MARCH1_RPL3,OAZ1_PFN1
GZMM_SPI1,HLA-DOB_LGALS1,CHST12_LINC00926,CDA_RPLP2
FCRLA_RPLP0,RPL11_RPS10,TKT_TPT1,LGALS2_RPLP2
HCST_RARRES3,AC092580.4_LGALS3,FCER1G_RPS3,LTB_RPS18
ARPC5L_CXCR4,CD247_FTH1,CYB561A3_RPS10,CD79B_MS4A1
FCRL6_HLA-DOB,GNG7_HLA-DOB,GSTP1_RPL3,CD40_GSTP1
HLA-DRA_NCF2,CDA_NKG7,RPS15A_RPS4X,CEBPD_GZMK
AIF1_HLA-DPA1,CFP_PSAP,BRI3_CST7,BANK1_CFP
S100A6_TSPO,NCF2_SPIB,RPS20_RPS6,RPLP2_RPS27
IRF8_RPS12,RPS29_SH2D2A,IL32_LST1,RARRES3_RPS10
RPL27A_RPS6,DUSP2_FCER1G,HLA-E_PKIG,FCRL6_HLA-DPB1
AIF1_NPM1,BANK1_MALAT1,GZMM_HCST,CD99_RPL10
IRF8_LCK,GPX1_RPSA,CDA_CYBA,CD99_PDLIM1
FCER1G_RPS27A,NKG7_TCL1A,HLA-DPB1_HLA-DQA2,C12orf75_LY86
HLA-DRA_RARRES3,RAC1_RPS3A,CD79A_IL7R,LGALS2_RPS3
LDHB_VPREB3,CD68_RPS25,CD68_GABARAP,LGALS1_RPS11
PTPRCAP_SPI1,IRF8_RPL10A,BLVRB_CD14,CD68_HLA-A
FCER1G_HLA-DPA1,GABARAP_RPS29,C12orf75_CD99,BANK1_RPS6
COTL1_HLA-E,CEBPD_RPLP0,FCER2_RPSA,CD247_GZMA
FCN1_GSTP1,BANK1_MATK,CXCR4_LGALS3,EEF1A1_RPL21
B2M_TSPO,CD8A_HLA-DPA1,LGALS3_RAC1,RARRES3_RPS5
CD40_CD8B,RPS27A_RPS5,MS4A6A_SNX2,MS4A1_RPS29
COTL1_PYCARD,CD3D_FCRLA,CCL4_RPS20,CD14_FCN1
RPS20_TKT,BRI3_COTL1,LGALS3_LINC00926,CDA_PKIG
LST1_RPS11,RPL3_S100A8,CD247_HLA-DQB1,EAF2_GRN
RPL36_SMIM14,LDHB_RPS20,BLVRB_S100A11,ARPC5L_RPL13
CD74_NOSIP,HLA-DRA_LYAR,HLA-DQB1_TSPO,PYCARD_RPS11
CXCR4_RPL10A,EEF1A1_RPS27A,MALAT1_RPS10,CDA_RPL13
FCN1_MS4A6A,LYZ_RPL5,HLA-DQA2_RARRES3,MS4A6A_NKG7
LY86_RPS20,CD74_CYBA,FCRL6_FTH1,CD40_LAG3
FCER2_HLA-A,RPL10_RPS3A,FGFBP2_IRF8,GABARAP_TSPO
GZMH_SERPINA1,RPL32_RPS25,C12orf75_KLRG1,FCN1_HLA-A
BLK_CCL4,LCK_RPS25,AIF1_CEBPD,HLA-B_RPLP0
CD72_HLA-DQA2,HLA-DPA1_RPS3A,GRN_IRF8,FCRLA_RARRES3
CD37_HLA-B,CD72_HLA-DOB,FTH1_RPLP2,CD3E_HLA-DQA2
RPL13_RPS14,CD2_CST3,RPL13A_RPL23A,AC092580.4_SERPINA1
FGFBP2_GSTP1,BANK1_LST1,RAC1_SAMD3,HLA-DQA2_MS4A6A
COTL1_RPL5,NCR3_RPL9,CD68_HLA-C,FCRLA_SPIB
CD37_RPL31,CHST12_SAT1,HLA-DPA1_SMIM14,CD8A_PFN1
BLVRB_LY86,CDA_RPS3,AIF1_BRI3,AP1S2_LAG3
LST1_TIGIT,HLA-A_RPS27,CD37_RPL13,CD14_LDHB
NPC2_SAT1,CD72_COTL1,CEBPD_LCK,DUSP2_HVCN1
RPLP0_RPS12,HLA-DQA1_RPS6,CD72_TIGIT,HCST_MYL12A
COTL1_GABARAP,CEBPD_HLA-A,CD79B_RPS4X,CD79B_LGALS3
GRN_RPS20,LGALS1_PTPRCAP,HLA-DRB5_NCF2,MARCH1_TKT
ISG20_RPS3,RPL18A_TMEM66,DUSP2_HLA-DRB1,BRI3_RPS11
CD3D_HLA-DRB1,CFP_RPS3A,CD99_PKIG,P2RX5_SH2D1A
GZMK_RPS15A,HLA-DQA2_TPT1,CD247_PSAP,HLA-DRB5_RARRES3
LGALS3_RPL10,AIF1_HOPX,AIF1_CD68,ISG20_RPL13A
GSTP1_PYCARD,HLA-C_LGALS2,CFP_HLA-DMB,CD99_LAG3
CHST12_LDHB,IRF8_RPS5,CD8B_RPS25,GZMA_HLA-A
RPS14_RPS20,FGFBP2_RPL21,SERPINA1_TALDO1,CD14_NCR3
CCL5_IL7R,HLA-E_RPS15A,FTH1_RPS23,RPS10_SAMD3
RPL14_RPLP0,CD74_LGALS2,AIF1_CFP,DUSP2_LCK
RPS13_RPS28,HLA-A_HLA-DPB1,NOSIP_VPREB3,HLA-DRB5_RPL10
BLVRB_RAC1,RPS12_RPS28,CTSS_RPS12,RPL27A_RPS3A
RPL30_TMEM66,PNOC_S100A11,CXCR4_DUSP2,CD8B_RPL10
RPS3_SNX2,B2M_LDHB,ARPC5L_HLA-DQA2,HOPX_LGALS3
CTSW_GABARAP,FCER1G_MALAT1,HLA-DRA_RPL36,CD247_RPS3A
CD3E_RPS23,CEBPD_TSPO,IRF8_RPL23A,B2M_CD79A
HLA-C_RAC1,CCL5_RPL21,HLA-E_SPIB,CEBPD_LGALS2
EAF2_FCN1,FCER2_LGALS3,LGALS2_SH2D1A,HLA-A_SH2D1A
CTSS_LYAR,CYBA_RPS5,FCRL6_HLA-B,CTSW_RPLP2
FCER1G_GPX1,GZMM_RPL32,CD8A_PFN1,RPL10A_RPL36
GRN_ISG20,PKIG_RPL36,NPM1_RPS20,CD79B_HLA-DRB5
RPL35A_TKT,HLA-DQA2_TSPO,EAF2_S100A9,APOBEC3G_RPLP2
EEF1A1_RPL27A,GRN_RPS3A,HLA-C_OAZ1,BLVRB_CD40
IL32_RPS14,CDA_FTH1,EEF1A1_RPL27A,GSTP1_HLA-B
CD79B_HLA-DQB1,CD79B_RPL13,HLA-DQA2_S100A8,LCK_MYL12A
PFN1_TSPO,MS4A6A_RPL10A,CDA_SERPINA1,RAC1_RPS11
CXCR4_NPC2,CD3D_RPS10,IRF8_OAZ1,IRF8_PFN1
HLA-E_NEAT1,P2RX5_RPS23,RPL31_SPI1,IRF8_PTPRCAP
HCST_LGALS2,FCRL6_NKG7,CD3D_S100A4,HLA-DMB_P2RX5
CEBPD_GSTP1,ARPC5L_EAF2,CD79A_TALDO1,RPS6_RPSA
B2M_RPL3,CDA_IL32,RPL31_RPL35A,CD40_FTH1
NCF2_RPS13,CTSW_HLA-B,CYBA_HLA-DMB,CDA_GABARAP
HLA-DRA_LDHB,LYZ_RPS3A,CST7_RPSA,FCER1G_GABARAP
CD37_RPSA,AIF1_RPS12,CYBA_SMIM14,EEF1A1_ISG20
CD79A_CXCR4,FTL_TSPO,HLA-C_TMEM66,CCR7_RPS25
RPL10_S100A11,APMAP_IL32,CYB561A3_RPL23A,GZMH_RPLP2
CD68_KLRG1,RPLP0_RPS25,PPAPDC1B_SAMD3,RPLP2_RPS25
HLA-DQA2_IRF8,RPL21_SMIM14,CDA_S100A6,NKG7_RPS23
AP1S2_P2RX5,FCER1G_RPS23,CD37_CD79B,HOPX_RPS12
ARPC5L_SNX2,LGALS2_TPT1,GABARAP_HLA-DMA,EEF1A1_PDLIM1
CD247_RPL27A,RPL5_SH2D1A,CHST12_HLA-DRB5,CXCR4_RPLP2
LINC00926_OAZ1,MS4A1_RPL30,LGALS2_PDLIM1,RAC1_RPS23
FGFBP2_HCST,CCL4_MARCH1,GZMM_TKT,EEF1A1_RPL11
LTB_TSPO,CFP_RPS25,GZMM_PYCARD,HLA-DOB_LDHB
RAC1_SH2D2A,APOBEC3G_CD79A,BLVRB_SPI1,RPL36_SH2D1A
NOSIP_SH2D1A,RPL31_TYROBP,CD37_GZMA,LDHB_PTPRCAP
BANK1_MS4A1,CCL4_PTPRCAP,COTL1_MS4A6A,CD99_PRF1
C12orf75_GABARAP,RPS15A_RPS28,FGFBP2_PSAP,HLA-DPB1_LYAR
RPS4X_SERPINA1,CFP_FGFBP2,CD40_HLA-DMA,CDA_FCGRT
LGALS2_RPL21,FTH1_TPT1,BRI3_IL32,RPL36_RPLP0
PFN1_TALDO1,LINC00926_S100A8,MS4A1_NCF2,FGFBP2_HCST
RPLP0_RPSA,APOBEC3G_TMEM66,GSTP1_TIGIT,PKIG_RPS12
RPS27_TYMP,FCRL6_RPSA,PFN1_RPS12,HCST_HVCN1
CD68_RPS28,LINC00926_RPS3A,FCN1_IL32,RPL10A_RPL18A
COTL1_OAZ1,FTH1_RAC1,CD2_RPS27,FGFBP2_LGALS3
CCL4_CFP,DUSP2_HLA-DMB,HLA-DMB_HLA-DQA2,CTSS_S100A9
PYCARD_RAC1,BANK1_GZMM,RPL21_RPL32,CD14_FCER2
CD37_NKG7,GNG7_S100A11,CCR7_S100A6,HLA-DQB1_SNX2
CD99_RPL27A,PKIG_RPS18,CST3_EEF1A1,CD40_LYZ
CHST12_GRN,PDLIM1_RPS5,CEBPD_GRN,CCL4_RPL31
RPL11_RPS11,CXCR4_RPS3A,RPL18A_RPS18,EEF1A1_TMEM66
CFD_MYL12A,P2RX5_TIGIT,RPL21_RPSA,MS4A6A_RPSA
CST3_S100A6,LYZ_RPS11,AIF1_SH2D1A,FCGRT_RPL14
CFP_GNG7,CD2_SERPINA1,MS4A6A_RPLP2,RPS11_RPS3
HCST_NPM1,CYBA_RPLP0,CYBA_RPS14,HLA-DOB_HVCN1
EEF1A1_RPL23A,RPS15A_SPI1,BLVRB_P2RX5,LAG3_RPL31
CFD_LGALS2,FCN1_S100A4,FCER2_RPLP0,AP1S2_TCL1A
HLA-DRB5_IRF8,LDHB_RPL27A,CD79A_GABARAP,EEF1A1_SH2D1A
FCGRT_MYL12A,CD247_TSPO,HCST_SPIB,RPS23_RPSA
HLA-B_NPM1,CST3_TPT1,HLA-DMA_P2RX5,HLA-DOB_RPL13A
CD40_PYCARD,FTH1_HLA-DQA1,CST7_RPS11,BLK_FCGRT
RPL32_RPS25,LGALS3_TCL1A,HLA-DOB_HLA-DRB1,RPL14_RPL32
FCER2_RPLP0,FCER2_RPL27A,TKT_TSPAN13,HVCN1_NCR3
CTSW_RPS29,PDLIM1_RPS6,FCGRT_FTH1,NPC2_PYCARD
FCRL6_RPL3,APOBEC3G_NCR3,GRN_HLA-DMB,PTPRCAP_RPL13A
MARCH1_RPL9,COTL1_RPS13,GABARAP_RPS28,RPL9_RPS29
RPL36_TMEM66,CXCR4_HLA-DOB,CST3_LST1,LDHB_LINC00926
RPL35A_TPT1,KLRG1_RPL21,AC092580.4_BANK1,GABARAP_S100A6
AIF1_RPL32,HVCN1_LYAR,LTB_MATK,HLA-DRB1_SERPINA1
CST3_RPL18A,LST1_RPS10,LY86_SAMD3,RPL18A_TPT1
LYZ_RPL27A,CD14_PDLIM1,NCF2_S100A4,CFP_P2RX5
APOBEC3G_COTL1,FCER2_S100A8,HLA-A_SPIB,SPI1_TYMP
IL32_TSPO,RPL30_RPS28,CST3_HLA-DQA1,NEAT1_RPL32
BLVRB_S100A11,S100A6_SPI1,RPS27A_SNX2,CD99_RPL9
PSAP_TSPO,CD40_MALAT1,PDLIM1_S100A6,EEF1A1_RPL23A
CD72_LYZ,HLA-DRA_SERPINA1,LTB_RPS25,FCER2_LGALS3
RPS15A_TSPO,AIF1_NCF2,HLA-B_SAMD3,RPS10_RPS11
AP1S2_CD3E,CTSS_PYCARD,RAC1_SERPINA1,HVCN1_LINC00926
AIF1_IRF8,HVCN1_LST1,APOBEC3G_FTH1,CD74_LGALS3
HLA-E_MYL12A,CD2_FCER2,IRF8_NPC2,HLA-E_RPL31
AP1S2_RPS14,GSTP1_OAZ1,MS4A1_RAC1,FCER2_IRF8
GSTP1_PNOC,CD3E_HLA-DRB5,HLA-DQA2_HLA-DRB5,IL32_KIAA0125
CTSS_RPL18A,CCL4_IL32,CTSS_SERPINA1,CFD_LGALS3
HLA-C_RPS27,CD99_HLA-DQA1,APOBEC3G_GPX1,CDA_PTPRCAP
IL32_S100A9,COTL1_S100A6,HLA-DQA2_S100A11,CEBPD_GRN
HLA-C_HLA-DQB1,HLA-DRA_RPL30,FTH1_RPL13,LCK_RARRES3
AIF1_CFP,OAZ1_RPL32,HLA-DRA_RPL30,HCST_PNOC
AIF1_CD37,PSAP_RPL10A,HLA-DQA1_S100A9,LAG3_SPI1
BRI3_SAMD3,RPL3_SERPINA1,APOBEC3G_MS4A6A,PTPRCAP_RPL21
PSAP_RPL10,BLVRB_LYZ,RPS13_RPSA,CTSW_RPS3
LY86_RPL3,LYAR_RPLP2,HLA-C_RPS3,MALAT1_RPS15A
CD2_FCN1,GZMM_KLRG1,FGFBP2_FTL,HCST_RPL30
CD72_CD99,FTH1_RPS12,IL7R_PRF1,PDLIM1_RPL30
CD3E_RAC1,FCRLA_NCR3,PYCARD_TYROBP,CST7_SNX2
CTSW_NOSIP,PNOC_RPS27,GZMH_PSAP,PPAPDC1B_SMIM14
FCER1G_FCGRT,BRI3_NCR3,RPL27A_RPS13,IL7R_RPS28
GNG7_LINC00926,GRN_TSPO,C12orf75_CD8B,LGALS1_PYCARD
COTL1_PFN1,CD68_NPM1,RPS3A_S100A9,HOPX_ISG20
FCGRT_PFN1,FCER1G_HLA-DQA1,FGFBP2_TYMP,RPL10A_TALDO1
RPS20_TMEM66,BRI3_CD3D,HLA-E_P2RX5,HVCN1_TIGIT
NEAT1_RPL30,GZMK_RPSA,AIF1_NCF2,GZMA_LGALS3
LTB_TYMP,CD40_HLA-DQA2,B2M_MALAT1,HCST_KLRG1
CD3E_RPS27A,CD3D_CHST12,RPL14_RPL35A,RPS29_RPS3
CDA_GABARAP,IL32_RPS29,CD14_CD3E,MS4A6A_S100A11
GZMH_NPM1,RPL21_RPL30,HLA-DQB1_S100A6,CST3_FCN1
HLA-DMB_S100A11,CST3_LY86,AP1S2_CD72,CYBA_PSAP
CDA_TMEM66,FTH1_RPS25,DUSP2_RPS11,LDHB_TIGIT
CST3_RPS11,CD74_TYROBP,CDA_FTH1,DUSP2_RPL36
RPL11_SPIB,RPS3A_RPSA,MS4A6A_RPL11,CD247_RPL30
RPS11_TMEM66,AP1S2_PKIG,CST3_LGALS1,MYL12A_SH2D2A
LINC00926_S100A8,AIF1_LDHB,LDHB_PFN1,PSAP_RPLP0
APMAP_SPIB,KLRG1_RPL3,PDLIM1_RARRES3,CTSS_SAT1
SAT1_SERPINA1,MALAT1_RPS14,HLA-DPB1_SMIM14,CD72_RPL13A
LCK_RPL23A,NPM1_SH2D1A,CFD_HLA-DQA2,RPL11_TMEM66
PNOC_PRF1,GZMH_RPS5,CDA_GSTP1,RPS29_RPS6
NEAT1_RPL11,HCST_LDHB,GABARAP_HLA-DRB5,BANK1_MALAT1
COTL1_RPL18A,RPL23A_RPS25,HLA-B_HLA-DQA1,RPL35A_SH2D1A
IL7R_SNX2,CFD_LYZ,CD72_RAC1,RARRES3_RPL30
BLK_LYAR,BANK1_PRF1,RPL35A_RPS12,CD74_FCRL6
CD3D_LGALS1,C12orf75_GPX1,COTL1_FGFBP2,RPL30_TPT1
PKIG_RPL31,HLA-DMA_TYROBP,TKT_VPREB3,CYB561A3_HOPX
GPX1_TSPO,LGALS2_S100A9,CCR7_HLA-DMB,CYB561A3_PPAPDC1B
RPL21_RPS5,SAMD3_TIGIT,BRI3_S100A8,HLA-DRB5_LGALS2
AIF1_MS4A1,CYB561A3_RPL13A,CD2_CST7,LCK_RPL3
NCR3_RPL13,CCL4_PKIG,GZMM_TYMP,HLA-B_NCR3
RAC1_RPL36,RPL9_TYROBP,ARPC5L_GZMM,CCR7_CST7
B2M_RPS27,PDLIM1_PYCARD,HLA-E_MYL12A,SH2D1A_TMEM66
EEF1A1_GZMK,RPL36_RPS15A,COTL1_SMIM14,CTSW_HLA-DMA
HLA-DMA_RPS20,GSTP1_RPL36,CD3E_CYBA,GZMM_RPS20
CD68_TMEM66,NPC2_RPS29,HLA-B_TIGIT,NCR3_RPL23A
CD14_RPL18A,LGALS2_P2RX5,CCL5_CD37,HCST_RPL3
HLA-DPB1_LDHB,NCF2_SAT1,FGFBP2_NPC2,HLA-DQA1_RPL27A
GZMA_MATK,KLRG1_MYL12A,CD2_TSPAN13,RPL30_RPL35A
CXCR4_SERPINA1,CD40_GZMK,GZMA_RPL9,RARRES3_TSPAN13
GNG7_HCST,AIF1_GSTP1,CCL4_RPL5,TALDO1_TPT1
CFP_S100A11,LINC00926_RPS27,HLA-DRB1_RPL18A,CD68_TSPAN13
IL32_ISG20,IRF8_RARRES3,HLA-DQB1_S100A8,FCRLA_NOSIP
CD99_TPT1,CD37_CD74,CD247_TYMP,AC092580.4_HLA-DPA1
RPL5_SNX2,BLK_LYAR,BANK1_SNX2,CST3_TSPO
HLA-A_RPS25,RPS28_VPREB3,EAF2_TYMP,CST7_HLA-DRB1
MS4A1_VPREB3,CTSS_HLA-DQB1,P2RX5_TALDO1,LDHB_VPREB3
AIF1_RPS3A,PNOC_RPL27A,CD68_HCST,HOPX_RPL23A
CYBA_RARRES3,LST1_RPL32,CD79A_SERPINA1,CYBA_PFN1
HLA-DOB_IL32,B2M_HLA-DQA1,PDLIM1_RPS11,SNX2_TCL1A
CHST12_GZMM,B2M_TIGIT,AP1S2_TCL1A,EAF2_KLRG1
RPS29_RPS3A,RPL31_RPS27,CD3D_S100A6,RPS3_SAMD3
HLA-A_RPL27A,CD14_LGALS2,HCST_VPREB3,HLA-DRA_VPREB3
RPS29_SERPINA1,RPS12_TYROBP,HLA-DPB1_LTB,CYBA_KLRG1
NPC2_RARRES3,CTSS_S100A8,HLA-DPB1_LCK,AIF1_B2M
HLA-A_SERPINA1,RPS25_TSPO,CST3_S100A6,HLA-B_PDLIM1
HLA-A_RPL23A,RPL18A_TCL1A,HLA-DQA1_LCK,RPL11_RPLP0
