GENIE3_links,GRNBOOST2_links,PIDC_links,phase_synchrony_links
MYL12A_TIGIT,LAG3_LCK,C12orf75_RPS15A,IRF8_PFN1
LCK_SNX2,HLA-DMB_LINC00926,GZMH_NOSIP,HLA-A_RPS14
AP1S2_C12orf75,S100A9_SH2D1A,AC092580.4_RPS15A,C12orf75_CYB561A3
LYAR_RPS20,CCL5_LY86,HLA-DPB1_MARCH1,PRF1_RPSA
CEBPD_CXCR4,BLK_MALAT1,HLA-DPB1_RPS28,RPS27_TMEM66
CEBPD_NPM1,MS4A6A_RPL31,NOSIP_RPS14,CTSW_VPREB3
FCN1_PPAPDC1B,BRI3_TPT1,HCST_MYL12A,NPM1_RPL21
LGALS2_RPL18A,RPS23_SAMD3,CD2_PDLIM1,BRI3_PNOC
APMAP_MALAT1,HLA-E_MARCH1,BANK1_LST1,GNG7_LGALS2
CD79B_NCR3,CD99_LYAR,CD3D_OAZ1,HLA-DQB1_RPL5
AC092580.4_EEF1A1,CXCR4_RPS5,CD14_RPS5,CTSW_PSAP
CYBA_GZMM,TSPO_VPREB3,CD79B_RPL14,LGALS1_RPL21
CFD_TSPAN13,AIF1_RPS27,CD8B_SMIM14,NOSIP_S100A9
KLRG1_PKIG,CCR7_TPT1,LY86_RPS23,FTH1_GZMK
BANK1_RPS3A,CD2_RPS25,LCK_RPL10A,RPL10A_TYMP
GZMA_RPS25,CEBPD_RPS28,HCST_RPSA,PPAPDC1B_SH2D1A
LGALS2_RPL27A,LYZ_RPL31,IL7R_RPL14,BLK_CD14
LYAR_LYZ,FCRL6_SH2D1A,HCST_RPL13,ISG20_LY86
BLVRB_RPL9,LINC00926_TYMP,PKIG_RPS28,B2M_RPL9
GSTP1_RPL31,HLA-DRB1_RPS29,HLA-A_LY86,IRF8_MYL12A
GZMA_TSPO,CTSS_HLA-A,RARRES3_RPL5,GRN_KLRG1
CST3_KIAA0125,HLA-DPB1_PYCARD,PPAPDC1B_RPL35A,GZMH_RPS11
DUSP2_RPL21,PFN1_PYCARD,CCL5_HLA-B,GNG7_RPL10A
PSAP_RPS28,RAC1_RPS27,MS4A6A_RPS3,BRI3_RPL9
CD2_LYZ,HLA-DQB1_NPM1,CD247_CD72,APOBEC3G_RPL21
FCGRT_IRF8,RPL23A_RPL3,RPS27_S100A11,CD247_SAT1
HCST_HLA-DMB,CYBA_NOSIP,CCL4_CD3D,RPS10_S100A8
FCER2_RPL21,CD68_GZMK,APOBEC3G_LYAR,GZMH_HLA-DQA2
CCR7_GZMH,FTH1_RPL3,CHST12_RPL32,GABARAP_RPS14
PRF1_RARRES3,NPC2_RPLP0,IL32_TPT1,BANK1_HLA-DRA
HLA-B_HLA-DPB1,FCN1_RPL13,RARRES3_RPS18,AIF1_RPL18A
LCK_LY86,RPS13_TYROBP,CD79B_RPL10A,FCGRT_RPL10
FCRLA_SPI1,NKG7_PRF1,CD79A_SNX2,IL7R_RPLP0
CST3_HLA-DQA1,LGALS1_RPLP0,FCRL6_RPS10,CHST12_RPS23
RPS11_SAMD3,CCR7_RPS29,RPS11_RPS12,GABARAP_SAMD3
CFP_SNX2,P2RX5_SH2D2A,PNOC_SAT1,CTSS_RPS18
CD3D_RPS27A,CD74_RPL10A,RAC1_RPL10A,HLA-E_RPL30
NOSIP_RPL27A,S100A6_TPT1,HLA-DMB_RPL14,CD3E_SAT1
RPS28_SERPINA1,CD14_VPREB3,HLA-DQA2_RPS5,CXCR4_RPL30
CD14_MARCH1,RARRES3_RPS18,SH2D2A_TPT1,RPLP0_VPREB3
CD99_RPS14,IL7R_RPL36,PNOC_RPL9,RPL18A_SMIM14
CD2_FCRLA,C12orf75_SNX2,NKG7_RPL13A,BLK_RPS25
GZMH_KLRG1,IL32_MS4A1,CHST12_HLA-E,RPL30_S100A9
FCER1G_RPL3,BRI3_SNX2,BLVRB_RPS15A,AP1S2_LY86
CFP_RPS10,RPL13A_RPS27,HLA-DPB1_P2RX5,CD2_TKT
PNOC_RPL13,CFD_NKG7,FTL_MARCH1,GPX1_RPS18
LY86_RPS27,GABARAP_NKG7,FCRLA_RPLP0,PPAPDC1B_SPIB
AIF1_NPM1,FGFBP2_SPIB,AP1S2_RPL18A,PDLIM1_RPL18A
GZMA_RPL10A,C12orf75_IL32,CYB561A3_RPL35A,AIF1_BLK
LDHB_TYROBP,FCRL6_SAMD3,LGALS2_MYL12A,BLK_FCN1
LDHB_TCL1A,RPS12_TSPO,RPS20_TMEM66,AC092580.4_FCER2
HLA-DPA1_S100A8,CCR7_RPSA,RPS27_TALDO1,BANK1_HLA-DPB1
EAF2_MS4A6A,CFD_SNX2,CYBA_VPREB3,CHST12_RPL10A
LY86_TIGIT,GABARAP_SNX2,CD3E_HLA-DMA,CFD_KIAA0125
HLA-DQA1_OAZ1,CD14_GZMM,LTB_PSAP,RPL10_TMEM66
FCER1G_FCRLA,CCL5_CD3E,HLA-DRA_PFN1,AIF1_RPS3A
HVCN1_NOSIP,CD247_CHST12,CD2_SAMD3,COTL1_RPS15A
NCR3_RPS25,RPL36_VPREB3,BANK1_PFN1,FTL_NCR3
CEBPD_RPL32,CYB561A3_HVCN1,RPL14_SAMD3,CD79A_RPS13
FGFBP2_RPL23A,CCR7_LGALS2,CDA_RPL27A,GABARAP_KIAA0125
LTB_PYCARD,CD3D_RPL9,FCER2_RPS23,CDA_RPS20
GABARAP_RPL5,CCL5_CD2,GZMH_RPS27,CD3E_SPI1
CST3_CYB561A3,CD247_HCST,HLA-A_PPAPDC1B,CD3E_RPS28
CD99_HLA-DQA1,GZMH_HLA-DQA2,PNOC_RPL32,RPL10_TYMP
CCR7_CD72,CYB561A3_NPM1,RPL14_TALDO1,HLA-DQB1_TIGIT
CEBPD_GPX1,FCER1G_RPLP0,LINC00926_SAT1,SAT1_TIGIT
C12orf75_HLA-DQA1,IL32_PFN1,HVCN1_RPS27,B2M_RPS10
CD8A_GNG7,CHST12_TPT1,CCR7_TKT,LYAR_RPS25
CD3E_KIAA0125,CCL5_PPAPDC1B,RPL14_TSPO,CD99_TCL1A
GRN_RPL21,CD79A_FCRL6,MARCH1_RPL5,PYCARD_RPL31
RPS6_TYMP,IL7R_RPS4X,CXCR4_RPS18,CFP_SPIB
NOSIP_RPS28,CST3_RPL5,LDHB_NEAT1,PTPRCAP_S100A11
HLA-DQA1_LCK,CD2_FCER1G,CCR7_RPSA,CD68_TSPAN13
CD68_IRF8,AP1S2_RPS25,RPS3_TYROBP,BLK_GRN
PNOC_RPL35A,CDA_ISG20,CD79A_PSAP,LYAR_RPS5
NCR3_RPS14,CST3_TPT1,COTL1_GZMK,CD99_HLA-DRA
LINC00926_TYMP,CDA_RPSA,GSTP1_HLA-DQB1,NPC2_PPAPDC1B
LGALS3_TCL1A,AIF1_CCR7,AP1S2_SH2D2A,AC092580.4_RPL27A
S100A6_SH2D2A,BLVRB_CD2,HLA-DQA2_MALAT1,MARCH1_RPL5
LST1_NPM1,HLA-DQA2_ISG20,PRF1_SPIB,NKG7_RPL31
CD3D_CST7,HLA-DRB5_RPS25,CD37_LGALS2,NPC2_RPS25
FCGRT_LYAR,LINC00926_MARCH1,RPS5_TKT,FTL_RPS12
CD68_PNOC,RPL10_RPSA,CFD_RPS23,MS4A6A_TSPAN13
CHST12_RPL3,C12orf75_PSAP,S100A8_VPREB3,LYAR_RARRES3
CD8B_RPL5,HLA-DQA2_TPT1,EAF2_RPL10,RPS13_RPS28
CD8B_NPC2,GZMA_P2RX5,HVCN1_RPS29,RPL10A_SH2D2A
RPS4X_S100A11,BRI3_GZMH,GSTP1_RPL9,HVCN1_RPL18A
CST7_MYL12A,BRI3_PDLIM1,CST3_RPS28,LGALS3_SPIB
BLK_CD2,GSTP1_SH2D1A,NPM1_PTPRCAP,BRI3_CD99
NEAT1_PPAPDC1B,GRN_RPL5,MS4A6A_RPL5,CD8A_TIGIT
CD247_RPL21,P2RX5_PRF1,HLA-DMB_RPS23,AC092580.4_CXCR4
GABARAP_RPS28,APOBEC3G_VPREB3,CD99_RPL9,CD40_RPL11
ARPC5L_C12orf75,RPL13A_RPLP0,ARPC5L_S100A4,CD99_RPL13A
GSTP1_RPL27A,HLA-DRA_MS4A1,RPL32_TMEM66,HLA-B_RPL11
CD8A_SNX2,AIF1_RPL13A,KLRG1_RPS27,LYAR_RPS29
RPS27_SH2D2A,LGALS1_RPSA,MARCH1_RPS20,BLK_PPAPDC1B
CD3D_RPL21,CST3_LINC00926,IL7R_NEAT1,RPL18A_RPS29
FCRL6_LAG3,HCST_RPL14,CHST12_RPS4X,ARPC5L_TYROBP
KLRG1_PYCARD,FCER2_SAMD3,C12orf75_LGALS2,APMAP_LST1
CCL5_EEF1A1,GPX1_PNOC,CFP_RPS27,HLA-DRB5_SH2D2A
HLA-DMA_RPS25,KIAA0125_RPL31,EEF1A1_PFN1,RPL30_TYMP
COTL1_HLA-DRA,CD247_TALDO1,CD79A_KIAA0125,FCRL6_RPL32
CST3_FCER2,FCRL6_NPM1,DUSP2_LCK,CYB561A3_LAG3
HCST_RAC1,FCER2_SH2D2A,CD79A_LYZ,RPL30_SH2D2A
GZMK_SAT1,LY86_S100A4,RPS23_SMIM14,CD79B_CD99
GSTP1_NKG7,PKIG_RPS27,BLK_HLA-C,PPAPDC1B_RPS3A
CD2_HLA-DMB,PTPRCAP_SAT1,HLA-DMB_MYL12A,HLA-DQB1_RPL32
OAZ1_TKT,RPLP2_SH2D2A,CD79B_VPREB3,CHST12_RPS15A
CFP_HLA-B,CCL4_RPS28,B2M_PKIG,PTPRCAP_SNX2
LYAR_RPL10A,CFD_RPL14,GABARAP_HLA-C,KLRG1_RPS20
NCR3_RPL23A,GABARAP_RPL14,PYCARD_RPS3,GABARAP_GZMK
NCF2_RPS3A,CD79A_S100A9,HLA-DRB5_RPL10A,HLA-DMA_MATK
CD40_RPL10A,APOBEC3G_CHST12,LDHB_RPS6,HLA-DMB_RPS20
CD2_CTSS,EEF1A1_PYCARD,HLA-DQB1_LY86,FCRLA_SAMD3
PPAPDC1B_RPS3A,P2RX5_PTPRCAP,RPL9_SH2D2A,CCR7_GABARAP
HLA-DRA_TALDO1,BLK_CCL4,CCL4_CEBPD,RPS25_S100A9
APOBEC3G_HLA-DRB5,LCK_NEAT1,OAZ1_TYMP,CD247_RPS3
DUSP2_P2RX5,FTH1_ISG20,BANK1_MALAT1,GPX1_RPL10
LGALS2_PKIG,RPL35A_RPS28,PKIG_SPIB,CCL4_RPS20
HCST_LGALS3,GNG7_LYAR,EEF1A1_LGALS2,CD2_RPL5
RPS5_TKT,AC092580.4_HLA-DMA,FCGRT_LYAR,CD79B_CEBPD
CD79B_SPI1,CCL5_RPS13,CYBA_FTL,COTL1_HLA-DQA1
PRF1_RPS18,FCER2_LCK,LYAR_MALAT1,HLA-DOB_SNX2
NOSIP_RPS18,NEAT1_SAMD3,EEF1A1_TYROBP,FGFBP2_HLA-DOB
GPX1_RPL31,MATK_SMIM14,APMAP_HLA-A,HLA-DPB1_RPS29
GZMA_TYMP,CD37_KLRG1,IRF8_RPS18,HLA-DMB_LCK
CST7_HLA-DMB,CD3E_CTSW,RPL3_TIGIT,EAF2_LDHB
APMAP_HLA-DQB1,HLA-DMA_NCR3,CD99_NEAT1,LCK_SNX2
HOPX_RPS29,CD8B_LCK,HLA-DRB5_RPS3A,HLA-DQB1_RPL11
CD8B_PYCARD,HLA-DQA1_TIGIT,KIAA0125_RPL13A,PSAP_RPS20
LGALS3_NPM1,FTL_TPT1,CCR7_MS4A1,CD99_HLA-DMB
RAC1_RPL21,AC092580.4_LGALS3,IRF8_NPM1,GSTP1_RPS4X
PSAP_RPS27A,RARRES3_RPS20,RARRES3_RPL21,FCGRT_MATK
CST3_RPSA,HLA-E_TSPAN13,KLRG1_NEAT1,PKIG_S100A9
GZMA_RPS23,GABARAP_LGALS2,CYBA_HLA-DQA2,LDHB_MATK
B2M_OAZ1,MYL12A_RPLP2,NCR3_TSPO,HLA-DQB1_SAMD3
MS4A1_RPS11,HLA-A_TSPO,DUSP2_RPL21,FCER1G_MATK
AC092580.4_CEBPD,RPL18A_RPL31,RARRES3_RPS23,HLA-DQB1_PRF1
PSAP_RPL27A,CEBPD_RPL36,CCL4_HLA-DPA1,CFD_RPL11
CCL5_MYL12A,ARPC5L_CD247,RPL36_RPS27,LINC00926_S100A8
CD99_RPS6,OAZ1_PRF1,RPS3A_SAMD3,LCK_S100A9
C12orf75_RPL13,NOSIP_RPSA,LGALS1_RPS20,CD247_RPS5
CD247_CD79A,ISG20_TSPAN13,CST3_RPL11,PFN1_TALDO1
APMAP_RPS28,CTSS_RPL10,COTL1_RPS10,CD40_HLA-DMB
GZMH_SH2D1A,CTSW_LINC00926,CD40_RPS20,BLK_RPS3
CTSS_HLA-A,IL7R_RPS25,LGALS3_RPS13,FGFBP2_HVCN1
AIF1_PRF1,CCL5_HLA-E,APMAP_HLA-DPB1,CCL5_LST1
NKG7_PRF1,NCF2_RAC1,LGALS3_NOSIP,FCN1_KIAA0125
CYB561A3_RPS3,MYL12A_PNOC,BANK1_RPS5,GSTP1_LCK
PTPRCAP_RPS3,HLA-DMA_TSPAN13,NEAT1_PTPRCAP,ISG20_RPL27A
FCRL6_PKIG,DUSP2_SNX2,PSAP_RPL10A,COTL1_RPLP0
GZMH_IRF8,KIAA0125_RPS27A,FTH1_RPS29,PFN1_RPS29
GZMA_SPI1,HVCN1_S100A4,FCRL6_RPL18A,ISG20_PRF1
HCST_MS4A1,FTH1_GZMH,EEF1A1_HLA-DRB5,BANK1_RPL27A
CTSW_FCGRT,KLRG1_RAC1,CD72_IL32,NPC2_RPL21
LY86_RPL27A,CHST12_HVCN1,HLA-B_LY86,EEF1A1_TCL1A
HLA-DQB1_RPS25,FCER2_MARCH1,C12orf75_RPS6,FCN1_RPS14
CCL4_TIGIT,HLA-DQA1_RPS3A,PSAP_RPL3,RPS25_TPT1
CCL4_PNOC,HOPX_LST1,GZMH_RPS6,LGALS1_MATK
RPLP2_RPS10,CCL5_CD79B,LYZ_NOSIP,CD40_HLA-DPB1
BRI3_RPS28,CD68_RPS20,NCR3_RPL21,HLA-E_S100A4
GZMH_PKIG,LST1_RPS11,CD2_FCRL6,FCN1_PRF1
NPC2_RPS29,CD79A_RPS14,CD72_MARCH1,PFN1_RPS25
GZMM_IL7R,CST3_SH2D1A,CCR7_RPS5,CHST12_RPL9
HLA-DRB1_PRF1,GPX1_PFN1,RPL13A_TYMP,FTH1_PFN1
CYB561A3_NOSIP,MYL12A_RPL31,ARPC5L_PTPRCAP,RPSA_SNX2
CEBPD_RPL10A,FCER2_RPS4X,CD72_CYB561A3,RPS3_TCL1A
FCRLA_SH2D2A,HLA-DQB1_RPLP0,APMAP_RPL14,FGFBP2_IRF8
GRN_MARCH1,CCL4_CCR7,IL32_MS4A1,FCRLA_TMEM66
CCL5_GRN,AIF1_LYAR,HLA-DMB_RPS20,LST1_RPS28
CD8B_RPL32,CCL5_PYCARD,FCRL6_LDHB,HLA-DQB1_RPS3A
BRI3_RPS4X,CD247_RPL11,RPS18_RPS3,CD72_COTL1
HLA-DQA2_RPL35A,FCER2_TMEM66,HLA-DPA1_PYCARD,FCRLA_SH2D1A
PSAP_RPS3,CCL5_RPS4X,CD247_HLA-DQB1,CD8A_TPT1
CST7_HCST,RPLP2_SMIM14,CCL4_S100A4,COTL1_TALDO1
BRI3_GABARAP,RPS6_SH2D2A,C12orf75_CD247,BANK1_LGALS1
PYCARD_SMIM14,CD247_RPL13,LTB_RPL13A,RPL9_SNX2
LY86_TSPO,EAF2_HLA-DQB1,LST1_RPS3A,GSTP1_HVCN1
CFP_TCL1A,AP1S2_RPL3,RPS27A_SAMD3,FCER1G_LINC00926
CD14_RAC1,RPS13_RPS27,CD99_GPX1,CD79A_NPC2
FCER2_RPS3A,GZMA_RAC1,CCR7_TYMP,HLA-DOB_TPT1
CD247_SERPINA1,MALAT1_TSPO,TALDO1_TPT1,RPS3_SPIB
AC092580.4_LYZ,B2M_RPL35A,RPL5_SPI1,CD40_GSTP1
BANK1_S100A9,CD8A_NCF2,COTL1_SH2D2A,SMIM14_TPT1
CHST12_FCER2,CFP_SH2D1A,CDA_RPS13,HLA-DRA_RPL10A
CD37_CTSW,CXCR4_SPIB,MATK_S100A4,HOPX_S100A11
MS4A6A_NEAT1,CYB561A3_RPS11,CTSW_RPS3A,EEF1A1_HLA-E
RPS14_TALDO1,HLA-DRB5_NPM1,BLK_TYROBP,LAG3_PKIG
CTSW_TALDO1,GABARAP_PRF1,CFP_RPL5,FCN1_RPL32
IRF8_RPL36,HLA-DRA_SMIM14,KLRG1_MALAT1,CD74_CHST12
FCER1G_PPAPDC1B,LAG3_MYL12A,LDHB_RPL30,HLA-DRA_SMIM14
AP1S2_TPT1,RPL11_RPL23A,LGALS2_RPL10,CD74_TSPAN13
NPC2_RPL5,CD2_RPS3A,RPS27_SNX2,CD79B_RARRES3
AP1S2_RPL14,CD37_RPS23,HOPX_RPS25,MARCH1_RPS12
CDA_GZMM,GABARAP_RPL23A,CFP_RPL32,MYL12A_RAC1
CD14_EAF2,CCR7_LYAR,CD14_PKIG,CDA_HLA-B
MATK_SAT1,HLA-B_RPS4X,KLRG1_TALDO1,HOPX_OAZ1
SMIM14_TIGIT,FCGRT_MATK,RPL31_RPS15A,CCR7_PKIG
HLA-DRB5_LGALS1,ARPC5L_FTL,CEBPD_RPL21,LDHB_RPS27A
CD79B_RARRES3,KLRG1_RPL23A,NCR3_RPS4X,HLA-DQA2_RPL30
PRF1_TALDO1,CD8A_KIAA0125,CD3D_RPL35A,HLA-DQA2_RPLP2
CD79B_IL7R,HLA-DQA2_RARRES3,MALAT1_RPLP2,NPC2_RPS18
CCL4_TPT1,FCER2_MS4A6A,LDHB_RPLP2,FCGRT_MS4A1
CD14_PFN1,CCL4_CD3E,FCER1G_RPLP2,IL32_RPL32
CD8A_NPM1,AIF1_S100A6,HLA-DMB_RPL18A,FCRLA_HLA-DQA2
IL7R_RPS6,RPS15A_TPT1,PYCARD_RPSA,LYZ_RPS23
CD68_LYAR,COTL1_RPL13A,IRF8_RPS3A,DUSP2_FTH1
LY86_RPS28,NOSIP_TSPO,CD68_RPL31,RPS12_SPI1
CYB561A3_RPSA,AC092580.4_HLA-DQA2,IRF8_RPL31,CD40_NPM1
GZMM_NCF2,CD99_SAMD3,MYL12A_RPS20,CST7_IL7R
GZMA_RPL11,B2M_LGALS2,BRI3_LYAR,RPS13_S100A4
C12orf75_RPL10A,MS4A6A_RAC1,RPSA_SAMD3,RPL21_S100A8
CTSW_TSPO,HOPX_LGALS2,CD79B_LST1,AIF1_B2M
HVCN1_S100A11,GABARAP_PTPRCAP,CD40_CST7,NCF2_RPLP2
CD40_CDA,FCN1_GZMK,CD74_GZMK,CD37_RPL13A
RARRES3_RPS10,FTL_PDLIM1,COTL1_RPL27A,CCR7_CFP
PYCARD_RPS6,GRN_RPS5,APOBEC3G_RPS6,IL7R_RPS27A
KLRG1_TCL1A,GZMH_TSPO,CD2_DUSP2,EEF1A1_NKG7
CFP_RPL14,CYBA_EEF1A1,CD72_MS4A6A,LGALS2_RPL32
HLA-DOB_TYMP,IL7R_LGALS2,MALAT1_RAC1,RPL32_RPS15A
CD72_PKIG,CD68_RAC1,S100A8_TCL1A,ISG20_NPM1
CDA_LY86,HCST_LYAR,EEF1A1_PNOC,CCR7_GZMA
CD8B_RPS12,CD247_VPREB3,NCF2_RPS28,LAG3_PNOC
RPS23_TYMP,CD99_NOSIP,HLA-DMA_HLA-DRB1,GPX1_LINC00926
OAZ1_RPS13,CST7_FCRLA,CD79A_RPS14,CCL5_VPREB3
CD8B_P2RX5,CCL4_SAMD3,CD2_RPS14,CD37_KIAA0125
RPSA_SAMD3,CD99_NPC2,CYB561A3_PTPRCAP,COTL1_EEF1A1
RARRES3_RPL11,COTL1_NKG7,CD3E_RPL5,IRF8_RPL32
GNG7_RPS6,GSTP1_SH2D2A,CD8B_FTL,BLK_IL32
LCK_RAC1,GZMA_HLA-DMA,IL7R_TALDO1,APMAP_TCL1A
CD3D_LY86,HLA-DQB1_RAC1,MS4A6A_RPL11,KLRG1_MARCH1
AIF1_RPL32,FCGRT_SMIM14,P2RX5_RPS20,CCR7_LGALS2
CD68_RPS27A,CTSW_LTB,LGALS2_RPL5,BANK1_LYZ
LGALS3_NKG7,LTB_NKG7,RPS23_TMEM66,PTPRCAP_RPS11
RARRES3_RPL13A,CD3E_HLA-DOB,CFP_RPS25,DUSP2_FCER2
CCR7_FTL,CEBPD_LINC00926,HLA-DRA_RPL13A,LYZ_TIGIT
CCL4_RPS5,CXCR4_RPL27A,HLA-DPB1_RPL13,HLA-E_RPS6
CCL4_NCF2,FGFBP2_RPL10A,HLA-DQA1_RPS18,CD72_GRN
LGALS2_RPS23,LDHB_TMEM66,ISG20_RPL3,AIF1_APMAP
NOSIP_RPL5,LYZ_TSPAN13,FTL_NOSIP,GRN_GZMA
GZMA_RPS10,LINC00926_RPLP0,CD72_RPL21,CD14_EAF2
CCL4_MARCH1,CD68_RPL9,LCK_RPL14,HLA-DRB1_S100A6
CD8A_CTSS,NPM1_TPT1,ISG20_RPL11,GZMA_TSPO
FTL_SH2D2A,IL32_TPT1,CTSS_KLRG1,CD72_RAC1
HLA-E_LCK,HLA-DQA1_MARCH1,NOSIP_S100A6,FCN1_HVCN1
GZMM_PKIG,CD14_DUSP2,FTH1_HLA-DPA1,CD79A_GRN
AP1S2_CEBPD,CHST12_NOSIP,CYBA_TYMP,GZMH_RPLP0
HCST_P2RX5,DUSP2_KLRG1,FCN1_RPS3,MYL12A_S100A11
CD40_RPLP2,NEAT1_S100A4,PFN1_RPS14,BANK1_TYROBP
APOBEC3G_SAMD3,CD8A_SAT1,FCRLA_RPS23,GZMK_HLA-C
BANK1_RPS3,B2M_MATK,RPL18A_S100A4,RPL3_SMIM14
FCRL6_RPS4X,CD37_DUSP2,BLK_S100A4,LGALS3_S100A4
AC092580.4_PDLIM1,HLA-DPA1_RARRES3,MARCH1_RPS27,IRF8_TYROBP
PKIG_RPL36,GZMA_RPS15A,HLA-DQA1_TMEM66,B2M_P2RX5
GZMK_RPLP2,CCL4_LTB,PNOC_RPS3A,RAC1_RPL3
EEF1A1_HLA-DRA,CD37_RPL36,PKIG_RPL27A,CTSS_RPL14
LAG3_PSAP,LYZ_RAC1,LTB_TSPAN13,RPS28_RPS29
KIAA0125_RPL10,CD99_SAT1,FCGRT_RPS11,CTSS_MYL12A
NPC2_RPS28,RARRES3_RPL30,RPS3_TSPO,CST3_RPL31
FCN1_ISG20,HCST_HLA-DMB,CD40_RPL21,RPL23A_RPLP0
APOBEC3G_RPS11,CYBA_SNX2,RPL11_TKT,CXCR4_GZMK
CYB561A3_TALDO1,NCF2_RPS11,NCR3_RPL5,KLRG1_RPL11
CD79A_S100A11,LYZ_RPLP0,HLA-DQA1_NCR3,GZMM_HLA-DQB1
PNOC_TCL1A,LDHB_VPREB3,LCK_RPS6,CD14_CYB561A3
GPX1_RPS3,CTSW_HOPX,HCST_MS4A1,C12orf75_NPM1
CD37_CD74,TKT_TSPAN13,CFD_RPS25,CEBPD_LCK
AP1S2_RPS4X,CFD_HLA-DOB,RARRES3_S100A6,LGALS2_RPS27
AC092580.4_RPLP2,HLA-DRB1_RPL10,CD8A_NEAT1,B2M_RPL13A
CD247_PTPRCAP,CST7_RPL30,AC092580.4_SMIM14,BLK_BRI3
RARRES3_RPS6,CD74_TKT,CD8B_GPX1,PYCARD_TSPAN13
FGFBP2_S100A9,BANK1_IL32,PDLIM1_RPS10,HLA-DQB1_PDLIM1
DUSP2_GRN,CST3_TALDO1,CD3D_SAMD3,FCRL6_GABARAP
GSTP1_LYAR,RPLP2_SPIB,FCER2_RPS15A,SNX2_TIGIT
LDHB_S100A11,CDA_SMIM14,CD2_RPL27A,CD14_RPS4X
CEBPD_CST7,HLA-DRB1_RPS25,LCK_RPS18,BLK_RPL5
CD37_MS4A6A,CFP_RPL36,GPX1_RPLP0,LST1_RPS6
HLA-DPA1_RPL36,GZMM_RPL30,RPL10A_TSPAN13,CDA_RPL14
PYCARD_RPS3,HCST_LINC00926,CD37_GZMA,CEBPD_LTB
HCST_HLA-DQA2,RPL13_S100A11,BANK1_RPL10A,CYB561A3_RPL13
RPL23A_TIGIT,IL32_PKIG,GSTP1_KLRG1,IL7R_LY86
CST3_RPS3A,SNX2_TSPO,FGFBP2_RPL23A,EAF2_RPS23
CCL5_LYZ,GSTP1_RPS11,HVCN1_RPS15A,ISG20_RPL3
HCST_ISG20,PYCARD_TALDO1,HLA-C_LYAR,CD40_RPS15A
MATK_P2RX5,LST1_RPL3,HLA-C_HOPX,APOBEC3G_NPC2
CCL5_LST1,S100A8_SNX2,CD14_RPS14,RARRES3_RPLP2
CD37_LST1,LINC00926_MS4A6A,BRI3_EEF1A1,HLA-A_RPS18
KLRG1_SMIM14,CD79A_RPS13,CXCR4_RPLP2,EEF1A1_SMIM14
GZMA_HLA-DMA,CCL5_RPL35A,HLA-A_SH2D2A,HLA-DQA1_HOPX
HLA-DPB1_SAMD3,HLA-DRB1_RPS28,HLA-DRB5_RPL5,HLA-DQA2_RPS11
DUSP2_RPL10,SERPINA1_SNX2,MYL12A_NPC2,RPL11_TKT
CD40_LYAR,FCN1_TALDO1,CTSS_SPIB,BLVRB_RPS14
HVCN1_PYCARD,AP1S2_CD99,CDA_RPS20,LCK_RPS5
CD2_MALAT1,PKIG_S100A11,CD2_GZMH,CYB561A3_RAC1
NKG7_SAT1,RAC1_RPS25,CCL5_RPL23A,PSAP_RPL36
CD2_PSAP,CD8A_RPL10,NCF2_RPLP0,CCL5_FTL
PYCARD_RPS4X,CHST12_KLRG1,LY86_RPS25,RPL21_TYROBP
APMAP_GPX1,CCR7_FCRLA,APMAP_CTSS,B2M_RPL5
CD8B_MS4A1,BANK1_OAZ1,OAZ1_S100A9,PYCARD_RPL27A
MS4A6A_RPS23,FCGRT_RARRES3,CDA_RPS10,RPS3A_SNX2
FTL_S100A8,BANK1_NCR3,RPLP0_S100A8,HLA-A_NOSIP
CD68_HLA-DMB,NCF2_VPREB3,NOSIP_RPL14,CXCR4_HLA-DQA2
HOPX_RPL35A,CD14_HLA-B,KLRG1_S100A6,HLA-E_PYCARD
HCST_HLA-DOB,GZMA_KIAA0125,RPL32_RPS6,APMAP_CD72
CDA_TCL1A,GZMK_PKIG,CST3_RPL36,NEAT1_SH2D1A
NEAT1_PRF1,CD72_P2RX5,GZMA_RPS11,CD8A_RPS3
RPL13A_SERPINA1,HLA-DRB5_MATK,LAG3_RPS18,CEBPD_HLA-B
CD2_RPS12,CD3D_HVCN1,CD99_RAC1,APMAP_RPL10A
HLA-B_SERPINA1,FCER2_PSAP,HVCN1_PYCARD,FCN1_RPL31
B2M_HLA-DRB1,CD79A_HLA-E,GZMK_SMIM14,CD14_MS4A1
HCST_RPLP2,HLA-DQA1_RPL31,LTB_TMEM66,PFN1_VPREB3
HCST_NEAT1,GNG7_SH2D1A,BLK_RPL3,CYBA_RPS18
LGALS3_VPREB3,DUSP2_RPL32,PPAPDC1B_TYROBP,CD79A_CST3
CDA_PKIG,S100A8_SH2D2A,LYAR_RPL21,RPS15A_SMIM14
BRI3_TALDO1,PKIG_RPL30,PFN1_PNOC,HLA-DQB1_RPS29
CST7_RPL14,HLA-DOB_SMIM14,GZMH_LYAR,CD79A_IL32
MATK_RPS27A,RPL11_RPS25,EEF1A1_GZMA,FCER1G_GPX1
GZMK_LYZ,AIF1_ISG20,BANK1_HLA-DRB5,CYB561A3_RPS3
APMAP_HLA-DMB,CDA_TPT1,COTL1_LCK,HLA-A_HLA-DQB1
GZMA_S100A6,CD3D_HLA-E,HLA-E_PSAP,CD79A_RPS27
